"Duration","Morning","Afternoon","Evening","Night","Weekday","Weekend","Male","Age","cluster"
14,1,0,0,0,0,1,0,38,2
316,1,0,0,0,0,1,0,29,2
411,1,0,0,0,0,1,1,54,2
1147,1,0,0,0,0,1,1,28,2
1087,1,0,0,0,0,1,1,24,2
2534,1,0,0,0,0,1,1,36,2
441,1,0,0,0,0,1,1,42,2
934,1,0,0,0,0,1,1,31,2
415,1,0,0,0,0,1,0,23,2
491,1,0,0,0,0,1,0,33,2
137,1,0,0,0,0,1,1,41,2
379,1,0,0,0,0,1,1,29,2
1664,1,0,0,0,0,1,0,42,2
442,1,0,0,0,0,1,0,21,2
1779,1,0,0,0,0,1,1,29,2
465,1,0,0,0,0,1,1,53,2
482,1,0,0,0,0,1,1,45,2
549,1,0,0,0,0,1,1,65,2
623,1,0,0,0,0,1,1,29,2
245,1,0,0,0,0,1,1,23,2
491,1,0,0,0,0,1,0,34,2
916,1,0,0,0,0,1,0,27,2
1262,1,0,0,0,0,1,1,42,2
1567,1,0,0,0,0,1,0,25,2
371,1,0,0,0,0,1,1,23,2
307,1,0,0,0,0,1,1,26,2
463,1,0,0,0,0,1,1,36,2
486,1,0,0,0,0,1,0,28,2
187,1,0,0,0,0,1,1,36,2
489,1,0,0,0,0,1,1,59,2
8971,1,0,0,0,0,1,1,25,2
428,1,0,0,0,0,1,1,31,2
1021,1,0,0,0,0,1,0,25,2
755,1,0,0,0,0,1,0,22,2
608,1,0,0,0,0,1,1,38,2
550,1,0,0,0,0,1,1,53,2
766,1,0,0,0,0,1,1,54,2
216,1,0,0,0,0,1,0,26,2
864,1,0,0,0,0,1,1,32,2
554,1,0,0,0,0,1,0,22,2
1220,1,0,0,0,0,1,0,28,2
1351,1,0,0,0,0,1,1,29,2
192,1,0,0,0,0,1,0,49,2
732,1,0,0,0,0,1,1,23,2
403,1,0,0,0,0,1,1,28,2
1084,1,0,0,0,0,1,0,25,2
660,1,0,0,0,0,1,1,33,2
862,1,0,0,0,0,1,1,54,2
1831,1,0,0,0,0,1,0,22,2
883,1,0,0,0,0,1,0,25,2
611,1,0,0,0,0,1,0,50,2
262,1,0,0,0,0,1,0,27,2
271,1,0,0,0,0,1,0,30,2
456,1,0,0,0,0,1,1,25,2
365,1,0,0,0,0,1,0,45,2
882,1,0,0,0,0,1,1,26,2
1193,1,0,0,0,0,1,1,28,2
248,1,0,0,0,0,1,0,38,2
352,1,0,0,0,0,1,1,29,2
398,1,0,0,0,0,1,1,25,2
777,1,0,0,0,0,1,1,29,2
182,1,0,0,0,0,1,1,36,2
1407,1,0,0,0,0,1,1,54,2
366,1,0,0,0,0,1,0,30,2
3112,1,0,0,0,0,1,0,37,2
463,1,0,0,0,0,1,0,25,2
909,1,0,0,0,0,1,1,28,2
1126,1,0,0,0,0,1,1,25,2
804,1,0,0,0,0,1,0,33,2
722,1,0,0,0,0,1,1,36,2
959,1,0,0,0,0,1,1,29,2
421,1,0,0,0,0,1,0,33,2
414,1,0,0,0,0,1,1,33,2
1091,1,0,0,0,0,1,0,60,2
405,1,0,0,0,0,1,0,30,2
929,1,0,0,0,0,1,1,23,2
555,1,0,0,0,0,1,1,20,2
234,1,0,0,0,0,1,1,27,2
428,1,0,0,0,0,1,1,25,2
495,1,0,0,0,0,1,1,26,2
638,1,0,0,0,0,1,1,31,2
373,1,0,0,0,0,1,0,30,2
368,1,0,0,0,0,1,1,29,2
1405,1,0,0,0,0,1,1,51,2
2715,1,0,0,0,0,1,0,51,2
426,1,0,0,0,0,1,1,35,2
518,1,0,0,0,0,1,1,21,2
404,1,0,0,0,0,1,1,49,2
620,1,0,0,0,0,1,1,61,2
5636,1,0,0,0,0,1,1,55,2
665,1,0,0,0,0,1,1,35,2
1524,1,0,0,0,0,1,0,56,2
136,1,0,0,0,0,1,1,37,2
220,1,0,0,0,0,1,1,50,2
1065,1,0,0,0,0,1,1,32,2
1431,1,0,0,0,0,1,1,29,2
250,1,0,0,0,0,1,1,42,2
258,1,0,0,0,0,1,0,29,2
483,1,0,0,0,0,1,1,23,2
369,1,0,0,0,0,1,1,59,2
366,1,0,0,0,0,1,1,31,2
390,1,0,0,0,0,1,1,31,2
559,1,0,0,0,0,1,1,24,2
572,1,0,0,0,0,1,1,19,2
613,1,0,0,0,0,1,1,31,2
681,1,0,0,0,0,1,1,26,2
648,1,0,0,0,0,1,1,37,2
467,1,0,0,0,0,1,1,42,2
10,1,0,0,0,0,1,1,58,2
350,1,0,0,0,0,1,0,47,2
737,1,0,0,0,0,1,1,32,2
696,1,0,0,0,0,1,0,28,2
961,1,0,0,0,0,1,1,60,2
278,1,0,0,0,0,1,0,55,2
954,1,0,0,0,0,1,0,29,2
393,1,0,0,0,0,1,0,31,2
424,1,0,0,0,0,1,1,30,2
601,1,0,0,0,0,1,1,53,2
164,1,0,0,0,0,1,1,24,2
1047,1,0,0,0,0,1,1,24,2
836,1,0,0,0,0,1,0,27,2
301,1,0,0,0,0,1,1,40,2
1604,0,1,0,0,0,1,1,59,5
640,0,1,0,0,0,1,1,32,5
485,0,1,0,0,0,1,0,24,5
742,0,1,0,0,0,1,1,32,5
1631,0,1,0,0,0,1,1,29,5
1394,0,1,0,0,0,1,1,44,5
361,0,1,0,0,0,1,0,23,5
1445,0,1,0,0,0,1,0,49,5
231,0,1,0,0,0,1,1,34,5
192,0,1,0,0,0,1,1,50,5
273,0,1,0,0,0,1,1,21,5
679,0,1,0,0,0,1,0,31,5
513,0,1,0,0,0,1,1,26,5
868,0,1,0,0,0,1,0,38,5
633,0,1,0,0,0,1,0,25,5
1087,0,1,0,0,0,1,1,27,5
159,0,1,0,0,0,1,1,27,5
578,0,1,0,0,0,1,1,20,5
647,0,1,0,0,0,1,1,25,5
1378,0,1,0,0,0,1,1,48,5
479,0,1,0,0,0,1,1,53,5
602,0,1,0,0,0,1,1,41,5
274,0,1,0,0,0,1,1,50,5
1848,0,1,0,0,0,1,0,51,5
578,0,1,0,0,0,1,1,26,5
229,0,1,0,0,0,1,0,25,5
346,0,1,0,0,0,1,1,23,5
240,0,1,0,0,0,1,0,35,5
394,0,1,0,0,0,1,1,26,5
2265,0,1,0,0,0,1,1,25,5
785,0,1,0,0,0,1,0,27,5
1321,0,1,0,0,0,1,1,20,5
420,0,1,0,0,0,1,1,23,5
952,0,1,0,0,0,1,0,53,5
520,0,1,0,0,0,1,1,31,5
307,0,1,0,0,0,1,1,33,5
515,0,1,0,0,0,1,1,38,5
694,0,1,0,0,0,1,1,33,5
1022,0,1,0,0,0,1,0,33,5
1032,0,1,0,0,0,1,1,30,5
512,0,1,0,0,0,1,0,23,5
951,0,1,0,0,0,1,0,50,5
479,0,1,0,0,0,1,1,52,5
1887,0,1,0,0,0,1,1,31,5
620,0,1,0,0,0,1,0,30,5
488,0,1,0,0,0,1,0,32,5
697,0,1,0,0,0,1,1,20,5
1077,0,1,0,0,0,1,1,56,5
1014,0,1,0,0,0,1,0,22,5
1168,0,1,0,0,0,1,1,29,5
498,0,1,0,0,0,1,1,27,5
1245,0,1,0,0,0,1,0,60,5
989,0,1,0,0,0,1,1,24,5
282,0,1,0,0,0,1,1,37,5
212,0,1,0,0,0,1,1,23,5
520,0,1,0,0,0,1,1,38,5
1470,0,1,0,0,0,1,1,30,5
1034,0,1,0,0,0,1,1,32,5
9282,0,1,0,0,0,1,0,30,5
87,0,1,0,0,0,1,1,32,5
872,0,1,0,0,0,1,0,25,5
570,0,1,0,0,0,1,1,40,5
662,0,1,0,0,0,1,1,52,5
736,0,1,0,0,0,1,1,34,5
163,0,1,0,0,0,1,1,30,5
812,0,1,0,0,0,1,1,24,5
480,0,1,0,0,0,1,1,37,5
407,0,1,0,0,0,1,0,25,5
1850,0,1,0,0,0,1,1,31,5
760,0,1,0,0,0,1,0,26,5
1763,0,1,0,0,0,1,0,52,5
769,0,1,0,0,0,1,1,25,5
913,0,1,0,0,0,1,0,42,5
489,0,1,0,0,0,1,1,25,5
677,0,1,0,0,0,1,1,24,5
606,0,1,0,0,0,1,1,43,5
220,0,1,0,0,0,1,1,29,5
1524,0,1,0,0,0,1,0,56,5
3506,0,1,0,0,0,1,1,28,5
393,0,1,0,0,0,1,1,62,5
710,0,1,0,0,0,1,1,29,5
555,0,1,0,0,0,1,1,51,5
619,0,1,0,0,0,1,1,41,5
626,0,1,0,0,0,1,1,32,5
243,0,1,0,0,0,1,1,23,5
387,0,1,0,0,0,1,1,23,5
368,0,1,0,0,0,1,0,21,5
471,0,1,0,0,0,1,1,29,5
416,0,1,0,0,0,1,1,32,5
374,0,1,0,0,0,1,1,23,5
272,0,1,0,0,0,1,1,26,5
1129,0,1,0,0,0,1,1,23,5
544,0,1,0,0,0,1,1,32,5
197,0,1,0,0,0,1,1,28,5
735,0,1,0,0,0,1,1,42,5
303,0,1,0,0,0,1,1,35,5
430,0,1,0,0,0,1,0,29,5
173,0,1,0,0,0,1,1,55,5
1187,0,1,0,0,0,1,1,26,5
560,0,1,0,0,0,1,1,33,5
325,0,1,0,0,0,1,1,28,5
530,0,1,0,0,0,1,1,57,5
1444,0,1,0,0,0,1,0,53,5
1167,0,1,0,0,0,1,0,25,5
1139,0,1,0,0,0,1,0,26,5
815,0,1,0,0,0,1,0,27,5
469,0,1,0,0,0,1,1,25,5
1140,0,1,0,0,0,1,1,32,5
722,0,1,0,0,0,1,0,31,5
1618,0,1,0,0,0,1,0,36,5
573,0,1,0,0,0,1,1,35,5
1358,0,1,0,0,0,1,0,24,5
1200,0,1,0,0,0,1,0,27,5
701,0,1,0,0,0,1,1,40,5
4246,0,1,0,0,0,1,0,52,5
244,0,1,0,0,0,1,1,29,5
799,0,1,0,0,0,1,0,49,5
688,0,1,0,0,0,1,0,29,5
334,0,1,0,0,0,1,0,45,5
1334,0,1,0,0,0,1,0,36,5
1695,0,1,0,0,0,1,1,39,5
521,0,1,0,0,0,1,1,35,5
736,0,1,0,0,0,1,1,34,5
670,0,1,0,0,0,1,0,54,5
278,0,1,0,0,0,1,1,34,5
339,0,1,0,0,0,1,0,23,5
560,0,1,0,0,0,1,1,52,5
1188,0,1,0,0,0,1,1,24,5
460,0,1,0,0,0,1,1,32,5
1500,0,1,0,0,0,1,0,33,5
449,0,1,0,0,0,1,1,41,5
1094,0,1,0,0,0,1,1,28,5
557,0,1,0,0,0,1,1,37,5
666,0,1,0,0,0,1,0,56,5
602,0,1,0,0,0,1,1,23,5
1859,0,1,0,0,0,1,1,60,5
507,0,1,0,0,0,1,1,26,5
431,0,1,0,0,0,1,0,27,5
440,0,1,0,0,0,1,1,25,5
927,0,1,0,0,0,1,0,47,5
526,0,1,0,0,0,1,1,25,5
464,0,1,0,0,0,1,1,23,5
50,0,1,0,0,0,1,0,29,5
1045,0,1,0,0,0,1,1,45,5
519,0,1,0,0,0,1,1,39,5
361,0,1,0,0,0,1,1,28,5
239,0,1,0,0,0,1,1,36,5
193,0,1,0,0,0,1,0,28,5
335,0,1,0,0,0,1,0,41,5
1797,0,1,0,0,0,1,0,56,5
341,0,1,0,0,0,1,1,23,5
500,0,1,0,0,0,1,1,28,5
1225,0,1,0,0,0,1,0,48,5
280,0,1,0,0,0,1,1,45,5
284,0,1,0,0,0,1,0,29,5
549,0,1,0,0,0,1,1,21,5
1312,0,1,0,0,0,1,1,41,5
1119,0,1,0,0,0,1,1,46,5
879,0,1,0,0,0,1,1,28,5
1372,0,1,0,0,0,1,1,42,5
446,0,1,0,0,0,1,1,27,5
1129,0,1,0,0,0,1,1,56,5
233,0,1,0,0,0,1,1,30,5
346,0,1,0,0,0,1,1,32,5
711,0,1,0,0,0,1,1,24,5
189,0,1,0,0,0,1,1,24,5
239,0,1,0,0,0,1,1,19,5
667,0,1,0,0,0,1,1,29,5
1079,0,1,0,0,0,1,0,26,5
1139,0,1,0,0,0,1,1,20,5
946,0,1,0,0,0,1,1,27,5
1138,0,1,0,0,0,1,1,19,5
729,0,1,0,0,0,1,0,59,5
1079,0,1,0,0,0,1,1,51,5
465,0,1,0,0,0,1,1,28,5
1924,0,1,0,0,0,1,0,49,5
213,0,1,0,0,0,1,1,24,5
186,0,1,0,0,0,1,1,53,5
296,0,1,0,0,0,1,1,27,5
384,0,1,0,0,0,1,0,20,5
794,0,1,0,0,0,1,1,56,5
1146,0,1,0,0,0,1,1,28,5
1761,0,1,0,0,0,1,1,25,5
195,0,1,0,0,0,1,1,27,5
3321,0,1,0,0,0,1,0,31,5
585,0,1,0,0,0,1,0,56,5
406,0,1,0,0,0,1,0,35,5
456,0,1,0,0,0,1,0,29,5
734,0,1,0,0,0,1,1,27,5
429,0,1,0,0,0,1,1,27,5
4,0,1,0,0,0,1,0,25,5
519,0,1,0,0,0,1,0,21,5
668,0,1,0,0,0,1,1,21,5
306,0,1,0,0,0,1,0,24,5
683,0,1,0,0,0,1,0,30,5
255,0,1,0,0,0,1,0,21,5
781,0,1,0,0,0,1,1,31,5
312,0,1,0,0,0,1,0,25,5
620,0,1,0,0,0,1,1,56,5
330,0,1,0,0,0,1,1,24,5
454,0,1,0,0,0,1,1,19,5
1427,0,1,0,0,0,1,1,30,5
790,0,1,0,0,0,1,1,32,5
865,0,1,0,0,0,1,1,27,5
261,0,1,0,0,0,1,0,20,5
732,0,1,0,0,0,1,1,45,5
353,0,1,0,0,0,1,1,29,5
582,0,1,0,0,0,1,0,39,5
1041,0,1,0,0,0,1,0,29,5
229,0,1,0,0,0,1,1,28,5
781,0,1,0,0,0,1,1,39,5
270,0,1,0,0,0,1,0,23,5
619,0,1,0,0,0,1,0,52,5
902,0,1,0,0,0,1,0,55,5
2467,0,1,0,0,0,1,1,27,5
199,0,1,0,0,0,1,0,30,5
1238,0,1,0,0,0,1,0,28,5
445,0,1,0,0,0,1,0,25,5
606,0,1,0,0,0,1,0,32,5
512,0,1,0,0,0,1,1,28,5
536,0,1,0,0,0,1,0,49,5
835,0,1,0,0,0,1,0,20,5
502,0,1,0,0,0,1,0,35,5
759,0,1,0,0,0,1,1,55,5
364,0,1,0,0,0,1,1,28,5
545,0,1,0,0,0,1,1,30,5
916,0,1,0,0,0,1,1,45,5
387,0,1,0,0,0,1,0,31,5
4313,0,1,0,0,0,1,1,41,5
1204,0,1,0,0,0,1,0,43,5
49,0,1,0,0,0,1,0,45,5
162,0,1,0,0,0,1,1,48,5
798,0,1,0,0,0,1,1,51,5
438,0,1,0,0,0,1,1,24,5
1931,0,1,0,0,0,1,1,33,5
555,0,1,0,0,0,1,1,42,5
272,0,1,0,0,0,1,1,30,5
1911,0,1,0,0,0,1,1,41,5
659,0,1,0,0,0,1,0,29,5
466,0,1,0,0,0,1,1,26,5
568,0,1,0,0,0,1,1,38,5
444,0,1,0,0,0,1,1,28,5
647,0,1,0,0,0,1,0,32,5
2484,0,1,0,0,0,1,0,48,5
274,0,1,0,0,0,1,0,21,5
388,0,1,0,0,0,1,0,55,5
204,0,1,0,0,0,1,1,36,5
822,0,1,0,0,0,1,1,19,5
446,0,1,0,0,0,1,0,36,5
328,0,1,0,0,0,1,1,29,5
434,0,1,0,0,0,1,1,33,5
644,0,1,0,0,0,1,1,27,5
314,0,1,0,0,0,1,1,56,5
546,0,1,0,0,0,1,0,43,5
371,0,1,0,0,0,1,0,29,5
516,0,1,0,0,0,1,1,24,5
1853,0,1,0,0,0,1,1,18,5
471,0,1,0,0,0,1,1,20,5
377,0,1,0,0,0,1,1,28,5
769,0,1,0,0,0,1,1,50,5
4762,0,1,0,0,0,1,0,26,5
1414,0,1,0,0,0,1,1,58,5
508,0,1,0,0,0,1,1,26,5
1012,0,1,0,0,0,1,0,38,5
192,0,1,0,0,0,1,1,26,5
358,0,1,0,0,0,1,0,29,5
1140,0,1,0,0,0,1,0,33,5
284,0,1,0,0,0,1,1,24,5
1447,0,1,0,0,0,1,1,26,5
658,0,1,0,0,0,1,0,48,5
109,0,1,0,0,0,1,0,47,5
806,0,1,0,0,0,1,1,29,5
295,0,1,0,0,0,1,0,25,5
947,0,1,0,0,0,1,0,33,5
338,0,1,0,0,0,1,1,25,5
1537,0,1,0,0,0,1,1,32,5
2429,0,1,0,0,0,1,1,23,5
303,0,1,0,0,0,1,1,42,5
403,0,1,0,0,0,1,1,25,5
502,0,1,0,0,0,1,1,18,5
1540,0,1,0,0,0,1,1,31,5
269,0,1,0,0,0,1,1,28,5
114,0,1,0,0,0,1,0,21,5
971,0,1,0,0,0,1,1,43,5
342,0,1,0,0,0,1,0,24,5
328,0,1,0,0,0,1,1,24,5
535,0,1,0,0,0,1,1,23,5
1628,0,1,0,0,0,1,0,31,5
620,0,1,0,0,0,1,0,32,5
1174,0,1,0,0,0,1,0,53,5
455,0,1,0,0,0,1,0,30,5
294,0,1,0,0,0,1,1,24,5
1616,0,1,0,0,0,1,0,25,5
660,0,1,0,0,0,1,1,22,5
532,0,1,0,0,0,1,1,26,5
232,0,1,0,0,0,1,1,20,5
289,0,1,0,0,0,1,1,50,5
621,0,1,0,0,0,1,1,56,5
628,0,1,0,0,0,1,0,24,5
603,0,1,0,0,0,1,1,43,5
2798,0,1,0,0,0,1,0,30,5
712,0,1,0,0,0,1,1,34,5
903,0,1,0,0,0,1,1,25,5
600,0,1,0,0,0,1,1,53,5
147,0,1,0,0,0,1,0,25,5
513,0,1,0,0,0,1,1,26,5
502,0,1,0,0,0,1,1,27,5
619,0,1,0,0,0,1,1,30,5
1667,0,1,0,0,0,1,0,27,5
474,0,1,0,0,0,1,1,55,5
998,0,1,0,0,0,1,1,55,5
292,0,1,0,0,0,1,1,30,5
466,0,1,0,0,0,1,1,25,5
54,0,1,0,0,0,1,1,23,5
739,0,1,0,0,0,1,0,58,5
422,0,1,0,0,0,1,0,20,5
1031,0,1,0,0,0,1,0,27,5
736,0,1,0,0,0,1,0,26,5
394,0,1,0,0,0,1,0,27,5
244,0,1,0,0,0,1,0,54,5
313,0,1,0,0,0,1,0,26,5
2036,0,1,0,0,0,1,1,24,5
3,0,1,0,0,0,1,1,29,5
555,0,1,0,0,0,1,1,26,5
280,0,1,0,0,0,1,1,31,5
1066,0,1,0,0,0,1,1,32,5
637,0,1,0,0,0,1,0,31,5
2503,0,1,0,0,0,1,1,48,5
796,0,1,0,0,0,1,1,40,5
221,0,1,0,0,0,1,1,46,5
717,0,1,0,0,0,1,1,25,5
492,0,1,0,0,0,1,1,24,5
1011,0,1,0,0,0,1,0,23,5
277,0,1,0,0,0,1,1,47,5
945,0,1,0,0,0,1,1,35,5
1004,0,1,0,0,0,1,1,35,5
328,0,1,0,0,0,1,1,26,5
366,0,1,0,0,0,1,1,42,5
203,0,1,0,0,0,1,1,50,5
843,0,1,0,0,0,1,1,38,5
382,0,1,0,0,0,1,1,25,5
228,0,1,0,0,0,1,1,36,5
869,0,1,0,0,0,1,1,30,5
961,0,1,0,0,0,1,0,44,5
870,0,1,0,0,0,1,0,42,5
202,0,1,0,0,0,1,0,34,5
616,0,1,0,0,0,1,1,36,5
494,0,1,0,0,0,1,1,30,5
774,0,1,0,0,0,1,1,29,5
1075,0,1,0,0,0,1,0,40,5
477,0,1,0,0,0,1,1,26,5
409,0,1,0,0,0,1,1,26,5
532,0,1,0,0,0,1,1,40,5
215,0,1,0,0,0,1,0,53,5
191,0,1,0,0,0,1,1,29,5
1355,0,1,0,0,0,1,0,36,5
1238,0,1,0,0,0,1,0,33,5
96,0,1,0,0,0,1,1,30,5
331,0,1,0,0,0,1,1,42,5
405,0,1,0,0,0,1,0,38,5
832,0,1,0,0,0,1,1,28,5
610,0,1,0,0,0,1,1,25,5
609,0,1,0,0,0,1,1,49,5
490,0,1,0,0,0,1,1,35,5
471,0,1,0,0,0,1,1,30,5
270,0,1,0,0,0,1,1,33,5
1731,0,1,0,0,0,1,1,27,5
331,0,1,0,0,0,1,1,33,5
218,0,1,0,0,0,1,1,23,5
873,0,1,0,0,0,1,1,56,5
264,0,1,0,0,0,1,1,44,5
2578,0,1,0,0,0,1,1,60,5
410,0,1,0,0,0,1,1,26,5
885,0,1,0,0,0,1,1,35,5
1622,0,1,0,0,0,1,0,53,5
593,0,1,0,0,0,1,0,25,5
516,0,1,0,0,0,1,1,23,5
1645,0,1,0,0,0,1,1,78,5
110,0,1,0,0,0,1,1,31,5
305,0,1,0,0,0,1,1,33,5
512,0,1,0,0,0,1,1,28,5
534,0,1,0,0,0,1,0,28,5
921,0,1,0,0,0,1,1,28,5
1172,0,1,0,0,0,1,1,31,5
1664,0,1,0,0,0,1,1,46,5
2019,0,1,0,0,0,1,1,31,5
2295,0,1,0,0,0,1,0,52,5
481,0,1,0,0,0,1,1,31,5
447,0,1,0,0,0,1,1,30,5
589,0,1,0,0,0,1,0,22,5
1121,0,1,0,0,0,1,0,56,5
242,0,1,0,0,0,1,1,32,5
558,0,1,0,0,0,1,1,29,5
1046,0,1,0,0,0,1,1,29,5
541,0,1,0,0,0,1,0,35,5
1262,0,1,0,0,0,1,0,29,5
1045,0,1,0,0,0,1,1,58,5
292,0,1,0,0,0,1,0,37,5
385,0,1,0,0,0,1,1,19,5
1536,0,1,0,0,0,1,1,31,5
408,0,1,0,0,0,1,1,21,5
594,0,1,0,0,0,1,0,28,5
1736,0,1,0,0,0,1,1,24,5
240,0,1,0,0,0,1,1,27,5
866,0,1,0,0,0,1,1,36,5
1555,0,1,0,0,0,1,0,28,5
259,0,1,0,0,0,1,0,25,5
816,0,1,0,0,0,1,0,31,5
421,0,1,0,0,0,1,1,23,5
1361,0,1,0,0,0,1,1,47,5
1482,0,1,0,0,0,1,1,29,5
429,0,1,0,0,0,1,1,34,5
993,0,1,0,0,0,1,1,26,5
177,0,1,0,0,0,1,1,56,5
368,0,1,0,0,0,1,1,31,5
478,0,1,0,0,0,1,0,28,5
1057,0,1,0,0,0,1,1,50,5
586,0,1,0,0,0,1,1,21,5
1510,0,1,0,0,0,1,1,26,5
559,0,1,0,0,0,1,1,24,5
738,0,1,0,0,0,1,1,35,5
693,0,1,0,0,0,1,1,40,5
580,0,1,0,0,0,1,1,53,5
539,0,1,0,0,0,1,1,23,5
1229,0,1,0,0,0,1,0,35,5
633,0,1,0,0,0,1,1,54,5
357,0,1,0,0,0,1,1,28,5
468,0,1,0,0,0,1,1,33,5
302,0,1,0,0,0,1,1,27,5
374,0,1,0,0,0,1,1,26,5
272,0,1,0,0,0,1,1,26,5
399,0,1,0,0,0,1,0,23,5
971,0,1,0,0,0,1,0,31,5
752,0,1,0,0,0,1,0,34,5
355,0,1,0,0,0,1,1,23,5
436,0,1,0,0,0,1,1,26,5
432,0,1,0,0,0,1,1,26,5
901,0,1,0,0,0,1,1,45,5
66,0,1,0,0,0,1,1,39,5
454,0,1,0,0,0,1,0,27,5
592,0,1,0,0,0,1,1,22,5
300,0,1,0,0,0,1,1,33,5
921,0,1,0,0,0,1,0,28,5
247,0,1,0,0,0,1,0,28,5
446,0,1,0,0,0,1,1,24,5
663,0,1,0,0,0,1,1,24,5
562,0,1,0,0,0,1,0,28,5
906,0,1,0,0,0,1,1,28,5
320,0,1,0,0,0,1,1,29,5
588,0,1,0,0,0,1,1,51,5
369,0,1,0,0,0,1,0,28,5
2706,0,1,0,0,0,1,0,25,5
737,0,1,0,0,0,1,1,39,5
707,0,1,0,0,0,1,1,34,5
2632,0,1,0,0,0,1,1,58,5
129,0,1,0,0,0,1,1,35,5
388,0,1,0,0,0,1,1,29,5
345,0,1,0,0,0,1,1,21,5
414,0,1,0,0,0,1,1,41,5
1266,0,1,0,0,0,1,1,28,5
959,0,1,0,0,0,1,0,31,5
1769,0,1,0,0,0,1,1,24,5
417,0,1,0,0,0,1,1,41,5
451,0,1,0,0,0,1,1,29,5
1336,0,1,0,0,0,1,0,39,5
540,0,1,0,0,0,1,1,27,5
189,0,1,0,0,0,1,1,25,5
1007,0,1,0,0,0,1,0,36,5
559,0,1,0,0,0,1,0,21,5
468,0,1,0,0,0,1,1,29,5
256,0,1,0,0,0,1,1,21,5
1417,0,1,0,0,0,1,1,24,5
524,0,1,0,0,0,1,0,32,5
539,0,1,0,0,0,1,1,21,5
499,0,1,0,0,0,1,1,20,5
317,0,1,0,0,0,1,0,32,5
279,0,1,0,0,0,1,1,20,5
876,0,1,0,0,0,1,1,28,5
484,0,1,0,0,0,1,0,41,5
16,0,1,0,0,0,1,1,31,5
581,0,1,0,0,0,1,1,31,5
408,0,1,0,0,0,1,1,31,5
444,0,1,0,0,0,1,1,42,5
845,0,1,0,0,0,1,1,35,5
625,0,1,0,0,0,1,0,49,5
1444,0,1,0,0,0,1,1,28,5
1163,0,1,0,0,0,1,0,24,5
533,0,1,0,0,0,1,0,20,5
563,0,1,0,0,0,1,1,36,5
411,0,1,0,0,0,1,1,27,5
1214,0,1,0,0,0,1,1,29,5
637,0,1,0,0,0,1,1,33,5
331,0,1,0,0,0,1,1,23,5
931,0,1,0,0,0,1,1,44,5
557,0,1,0,0,0,1,1,47,5
928,0,1,0,0,0,1,0,27,5
16,0,1,0,0,0,1,0,23,5
472,0,1,0,0,0,1,1,35,5
1010,0,1,0,0,0,1,1,44,5
218,0,1,0,0,0,1,1,48,5
714,0,0,1,0,0,1,1,41,4
1390,0,0,1,0,0,1,1,36,4
4745,0,0,1,0,0,1,0,37,4
175,0,0,1,0,0,1,1,29,4
719,0,0,1,0,0,1,1,28,4
483,0,0,1,0,0,1,1,34,4
541,0,0,1,0,0,1,1,23,4
250,0,0,1,0,0,1,1,24,4
451,0,0,1,0,0,1,0,35,4
1213,0,0,1,0,0,1,0,24,4
923,0,0,1,0,0,1,1,31,4
1213,0,0,1,0,0,1,0,28,4
20,0,0,1,0,0,1,0,27,4
2171,0,0,1,0,0,1,0,24,4
1019,0,0,1,0,0,1,0,24,4
811,0,0,1,0,0,1,0,35,4
178,0,0,1,0,0,1,0,55,4
1593,0,0,1,0,0,1,0,21,4
371,0,0,1,0,0,1,1,35,4
1305,0,0,1,0,0,1,1,36,4
531,0,0,1,0,0,1,0,22,4
554,0,0,1,0,0,1,0,25,4
392,0,0,1,0,0,1,1,26,4
128,0,0,1,0,0,1,1,30,4
393,0,0,1,0,0,1,1,32,4
814,0,0,1,0,0,1,0,35,4
917,0,0,1,0,0,1,1,34,4
554,0,0,1,0,0,1,1,24,4
536,0,0,1,0,0,1,1,40,4
415,0,0,1,0,0,1,1,19,4
1385,0,0,1,0,0,1,0,30,4
564,0,0,1,0,0,1,1,27,4
923,0,0,1,0,0,1,1,27,4
273,0,0,1,0,0,1,1,19,4
150,0,0,1,0,0,1,1,32,4
775,0,0,1,0,0,1,1,29,4
18,0,0,1,0,0,1,1,69,4
290,0,0,1,0,0,1,1,18,4
643,0,0,1,0,0,1,1,31,4
662,0,0,1,0,0,1,1,51,4
739,0,0,1,0,0,1,1,41,4
201,0,0,1,0,0,1,0,34,4
354,0,0,1,0,0,1,1,29,4
980,0,0,1,0,0,1,1,29,4
819,0,0,1,0,0,1,1,32,4
92,0,0,1,0,0,1,0,31,4
255,0,0,1,0,0,1,1,29,4
315,0,0,1,0,0,1,1,43,4
425,0,0,1,0,0,1,1,29,4
406,0,0,1,0,0,1,1,47,4
691,0,0,1,0,0,1,1,35,4
1283,0,0,1,0,0,1,1,22,4
538,0,0,1,0,0,1,1,24,4
1330,0,0,1,0,0,1,1,31,4
764,0,0,1,0,0,1,1,30,4
197,0,0,1,0,0,1,1,51,4
121,0,0,1,0,0,1,1,44,4
766,0,0,1,0,0,1,1,25,4
273,0,0,1,0,0,1,0,53,4
247,0,0,1,0,0,1,1,35,4
957,0,0,1,0,0,1,0,31,4
469,0,0,1,0,0,1,0,22,4
475,0,0,1,0,0,1,0,32,4
331,0,0,1,0,0,1,0,19,4
885,0,0,1,0,0,1,1,29,4
1304,0,0,1,0,0,1,1,51,4
578,0,0,1,0,0,1,0,23,4
1659,0,0,1,0,0,1,0,25,4
